Entity ID,Symbol,Name,GICS Sector Name,GICS Ind Name,Country of Primary Listing,Sec Type ,Det Sec Type Desc,Net Sales 1999,Net Sales 2000,Net Sales 2001,Net Sales 2002,Net Sales 2003,Net Sales 2004,Net Sales 2005,Net Sales 2006,Net Sales 2007,Net Sales 2008,Net Sales 2009,Net Sales 2010,Net Sales 2011,Net Sales 2012,Net Sales 2013,Net Sales 2014,Net Sales 2015,Net Sales 2016,Net Sales 2017,Net Sales 2018
05J03V-E,9375,"Kintetsu World Express, Inc.",Industrials,Air Freight & Logistics,JAPAN,SHARE,Equity,1461.724694,1770.258255,1494.08011,1612.222878,1795.938141,2216.784127,2374.744496,2479.909872,2557.835316,2588.318731,931.9512204,1030.663911,1048.089387,1196.599831,1448.836831,1393.219106,1282.048317,4380.283576,1493.049247,5338.480173
003JT8-E,607700,Bangkok Bank Public Company Limited,Financials,Banks,THAILAND,SHARE,Equity; some share ownership restricted to domestic residents,2087.8992,2113.834449,1633.32809,1582.230259,1677.643263,1664.506515,1844.630202,2688.925184,2954.253046,3020.017922,6641.444957,9308.339737,9287.080556,12199.37183,10340.04958,11255.79041,8089.441062,4299.703094,11831.42875,5326.85034
003Q3P-E,B1359K,PTT Exploration & Production Plc,Energy,Oil Gas & Consumable Fuels,THAILAND,SHARE,Equity; some share ownership restricted to domestic residents,344.7290273,535.3300048,633.2382087,703.0894139,846.0108086,1187.017336,1697.103482,2354.804473,2724.442729,4098.562627,14605.47025,18488.34681,17731.14349,21284.00112,20115.71968,13514.84312,6316.011047,4257.783463,12181.60581,5314.685739
05TJP0-E,670789,AviChina Industry & Technology Co. Ltd. Class H,Industrials,Aerospace & Defense,HONG KONG,SHARE,Equity,NA,887.6106561,1047.129859,1366.46784,1820.206034,1555.853201,1741.339239,2146.19386,2174.682912,716.5653105,1916.359575,2330.106123,2070.961443,2415.547753,3184.224162,3381.434414,4308.822102,5544.250547,3174.889946,5312.558898
05HYVP-E,9989,"Sundrug Co., Ltd.",Consumer Staples,Food & Staples Retailing,JAPAN,SHARE,Equity,576.8044312,680.333664,725.0609584,842.6370793,1083.211834,1432.228616,1568.229331,1691.615903,1908.605224,2311.938429,1489.843213,1961.015039,2035.74428,2290.769109,3006.651626,2764.604242,4366.224438,4879.547066,6248.51697,5302.950963
07K684-E,460652,Alpiq Holding Ltd,Utilities,Electric Utilities,SWITZERLAND,SHARE,Equity,1277.907489,1964.831408,2511.193303,2378.955446,3929.800635,5525.893493,6882.686761,9044.745101,11210.19992,11912.09298,11434.0141,10501.39848,4943.084107,3891.268915,3745.161284,2462.726642,2921.129462,4478.430046,1803.48548,5299.069407
05HWCX-E,6861,Keyence Corporation,Information Technology,Electronic Equipment Instruments & Components,JAPAN,SHARE,Equity,707.7907657,915.0816081,656.0718887,768.2941187,1037.194159,1329.408689,1398.469679,1562.825297,1755.773661,1643.765833,11399.85888,16029.28975,13333.69095,16785.31123,26031.93374,27288.4733,33904.92522,3811.141297,68137.01296,5294.167854
05HWVD-E,5332,TOTO Ltd,Industrials,Building Products,JAPAN,SHARE,Equity,3519.225126,3851.539269,3393.8848,3606.956062,4140.918232,4504.55804,4371.291167,4381.121645,4384.140564,4618.319027,2343.47647,2699.084655,2869.347232,2776.777289,5613.963285,4156.798317,6304.209243,5238.87752,10447.63054,5285.06913
05TB1H-E,B164FY,Aeroports de Paris SA,Industrials,Transportation Infrastructure,FRANCE,SHARE,Equity,1405.358312,1283.778939,1213.001537,1332.887632,1934.639955,2250.767951,2378.157942,2598.591329,3131.714007,3697.629688,7997.943342,7842.168159,6808.682132,7615.5137,11249.92751,12004.6643,11524.09643,3259.963272,18834.85449,5282.919392
062XT9-E,671885,"Qingdao Hisense Electronics Co., Ltd.Class A",Consumer Discretionary,Household Durables,CHINA,SHARE,Equity; some share ownership restricted to domestic residents,NA,518.7789636,467.1851497,678.3475376,691.3685258,905.4570188,1238.810922,1480.581192,1950.875089,1929.263627,2182.603273,1519.011059,1640.010406,2120.312549,2494.239019,2410.693188,3963.568091,4764.328514,3018.026411,5276.983472
05HYZW-E,2264,"Morinaga Milk Industry Co., Ltd.",Consumer Staples,Food Products,JAPAN,SHARE,Equity,4611.676197,4845.710377,4224.238038,4580.051499,5004.802745,5253.238433,4878.29076,4946.142638,5134.762547,5805.497601,1001.231349,1077.22279,983.6912426,810.7061944,753.9211733,863.8768881,1142.48654,5472.625623,2254.387603,5262.489145
05HXKZ-E,571577,Ackermans & van Haaren NV,Financials,Diversified Financial Services,BELGIUM,SHARE,Equity,72.82789851,52.61122574,85.90412307,25.23496369,58.80500977,2370.855637,741.0114974,555.2253767,624.1598127,696.1554829,2498.622867,2807.711758,2506.41787,2749.987428,3930.735018,4138.411719,4923.253949,4036.643161,5838.379831,5259.537932
003QLQ-E,641256,"Advanced Info Service Public Co., Ltd.",Communication Services,Wireless Telecommunication Services,THAILAND,SHARE,Equity; some share ownership restricted to domestic residents,666.0376561,919.4356412,1330.018201,1866.36378,2155.349033,2395.070423,2296.992508,2411.810225,3141.397545,3320.526269,7693.786092,8374.737793,13239.93414,20313.07446,18050.29011,22682.27737,12558.30213,4312.571365,17424.40104,5254.262813
05HWKC-E,4519,"Chugai Pharmaceutical Co., Ltd.",Health Care,Pharmaceuticals,JAPAN,SHARE,Equity,1755.612046,1835.760792,1694.197497,NA,2008.378273,2724.704686,2969.966062,2804.268168,2928.230257,3161.869489,10460.85579,10282.12669,9231.106365,10686.88349,12380.66281,13836.34774,19727.07136,4525.906493,28667.44183,5249.658168
003JR4-E,697972,Woodside Petroleum Ltd,Energy,Oil Gas & Consumable Fuels,AUSTRALIA,SHARE,Equity,676.441822,1452.697576,1366.832939,1217.19567,1337.423333,1520.961501,1999.178571,2718.467247,3011.03986,4485.143402,32990.3213,34176.78152,25291.34206,28980.41072,28673.64467,25628.13762,17215.80707,4075,21797.01818,5240
05HXQ1-E,599933,Teleperformance SE,Industrials,Professional Services,FRANCE,SHARE,Equity,500.7593566,569.099703,716.9698185,878.8190913,975.18694,1183.82086,1485.423948,1738.688631,2181.612967,2611.504165,1835.372255,1917.209929,1261.894424,2046.422243,3494.949801,3905.90971,4815.70995,4036.513736,8287.706191,5239.268652
0033W4-E,IVZ,Invesco Ltd.,Financials,Capital Markets,UNITED STATES,SHARE,Equity,1753.406715,2489.396915,2346.896258,2028.629128,1904.443155,2777.264,2888.228,3257.8,4118.8,3260.2,10071.99548,11117.06711,9060.489521,11585.05564,16135.39263,17026.32287,14190.89955,4767,14874.6674,5238.7
0038QK-E,BIG,"Big Lots, Inc.",Consumer Discretionary,Multiline Retail,UNITED STATES,SHARE,Equity,4700.217,3277.088,3433.321,3868.55,4174.383,4149.252,4429.905,4743.048,4656.302,4645.283,2395.544796,2298.755282,2477.16905,1630.757926,1885.154832,2139.149051,1909.772719,5200.439,2360.153067,5238.105
05HWRK-E,B01C1P,PT Bank Central Asia Tbk,Financials,Banks,INDONESIA,SHARE,Equity; some share ownership restricted to domestic residents,NA,1376.413646,1408.309338,1629.635468,1585.270764,1479.584129,1564.06566,2108.927218,2097.008368,2400.828832,12727.70595,17512.99251,21534.89799,23047.15897,19448.48757,26128.13913,23787.56836,4821.261794,39796.92013,5233.229686
003KKF-E,463508,Telekom Austria AG,Communication Services,Diversified Telecommunication Services,AUSTRIA,SHARE,Equity,3961.10875,2591.879217,2379.286658,2940.257533,4486.406464,5022.590461,5422.205821,5974.201958,6733.159312,7565.370203,6324.162852,6252.106326,5312.593153,3352.45385,3359.817051,4437.707308,3640.270996,4658.708755,6167.212784,5232.663233
05HXF5-E,2871,Nichirei Corporation,Consumer Staples,Food Products,JAPAN,SHARE,Equity,5113.855631,5064.09723,4466.997922,4622.201275,4394.785358,4292.769172,4147.127147,3914.56897,4056.296867,4717.842979,1075.181745,1437.262166,1506.985274,1617.798986,1508.740504,1349.768899,2208.522954,4983.557215,3869.223632,5231.459701
0064JL-E,679614,"North Huajin Chemical Industries Co., Ltd. Class A",Materials,Chemicals,CHINA,SHARE,Equity; some share ownership restricted to domestic residents,166.8797157,134.7000196,128.0490407,163.7120249,188.0527986,199.0206746,225.6444585,315.1996177,440.3596673,527.0148665,2043.340169,2111.457014,1449.610409,1312.207795,989.5318113,2539.411556,1972.947986,4022.56422,2340.707378,5230.860468
05HJK0-E,B23K0M,Capita plc,Industrials,Professional Services,UNITED KINGDOM,SHARE,Equity,529.1778455,685.7193712,995.0325921,1346.848966,1765.245857,2348.143217,2608.462527,3200.227125,4149.147269,4475.871245,7573.599596,6681.501818,5991.987361,8035.455326,11328.1253,11153.70621,11832.49849,5879.304844,3619.182016,5224.811915
05FN96-E,B09JBT,Ayala Corp.,Industrials,Industrial Conglomerates,PHILIPPINES,SHARE,Equity; some share ownership restricted to domestic residents,881.8893008,787.2692351,413.6843435,481.8699485,542.6959455,546.6311975,629.1687284,1041.172055,1226.776764,1439.019884,3260.767077,4367.586734,4093.648473,7473.998518,6996.03264,9610.209819,9954.861813,4194.974985,12630.37106,5217.667672
05HWD5-E,6273,SMC Corporation,Industrials,Machinery,JAPAN,SHARE,Equity,1744.144794,2279.208184,1475.861651,1696.450576,2187.459056,2606.254365,2719.573483,2905.542426,3131.69522,2818.049045,8129.162368,12326.03147,11601.47448,12933.41026,17363.95063,17964.03986,17792.29943,4503.058585,27737.159,5202.666613
05HZN9-E,713083,Nexans SA,Industrials,Electrical Equipment,FRANCE,SHARE,Equity,4415.069637,4016.201433,3996.102323,3862.427087,4434.702176,4975.545775,5295.201719,5575.600496,6600.433385,6988.390483,2240.118634,2257.133037,1489.024841,1292.532368,2133.395623,1292.461781,1559.430487,4901.559979,2664.284392,5201.51666
06XYLM-E,3088,"Matsumotokiyoshi Holdings Co., Ltd.",Consumer Staples,Food & Staples Retailing,JAPAN,SHARE,Equity,1854.291476,2095.274909,2050.898874,2190.959828,2438.901405,2840.398983,2765.116601,2954.904888,3420.567612,3900.106066,1179.837552,1165.321207,1084.950622,1263.489433,1910.115561,1576.7208,2815.943117,4941.779543,4500.870653,5194.036803
000VKM-E,ROP,"Roper Technologies, Inc.",Industrials,Industrial Conglomerates,UNITED STATES,SHARE,Equity,407.256,503.813,586.506,627.03,657.356,969.764,1453.731,1700.734,2102.049,2306.371,4898.742089,7235.704377,8380.957027,10968.51746,13772.30973,15659.70346,19131.78033,3789.925,26511.75787,5191.2
003K02-E,2809,Kewpie Corporation,Consumer Staples,Food Products,JAPAN,SHARE,Equity,3284.994822,3591.172148,3297.505989,3459.171906,3733.073465,3905.970991,4176.566436,3918.373419,3961.851805,4507.595943,1651.585976,1974.334957,2177.475886,2111.016107,2126.758887,2872.538552,3815.619992,5059.551373,4001.331504,5190.046662
000LVH-E,HBAN,Huntington Bancshares Incorporated,Financials,Banks,UNITED STATES,SHARE,Equity,2599.577,2602.064,2454.249,2016.502,2321.758,2158.881,2274.047,2631.588,3419.566,3752.953,2609.932524,5930.623424,4743.771619,5466.548942,8014.498435,8568.056237,8811.048836,3784.891,15738.57487,5180
05HWK8-E,605446,Qisda Corporation,Information Technology,Technology Hardware Storage & Peripherals,TAIWAN,SHARE,Equity,1290.435804,1999.828577,2181.693473,3191.746015,3727.266228,5239.352185,5496.640712,6986.995451,5097.047781,5375.589231,1208.715301,1316.053983,405.3211596,494.4216077,483.7187631,905.5337912,655.6538573,4017.063852,1397.833875,5166.172585
003J23-E,B1VXJL,Genting Bhd.,Consumer Discretionary,Hotels Restaurants & Leisure,MALAYSIA,SHARE,Equity; some share ownership restricted to domestic residents,691.1008411,771.0263158,797.4210526,930.1842105,1115.026316,1222.894737,1434.026368,1750.295995,2468.570467,2724.697557,7942.936395,13464.4472,12892.94595,11190.07817,11650.71435,9495.452937,6399.221635,4433.277158,8756.213578,5164.968556
05J0NH-E,9065,Sankyu Inc.,Industrials,Road & Rail,JAPAN,SHARE,Equity,2886.362122,3165.831679,2728.970002,2625.156671,2849.379071,3263.185942,3216.890193,3484.454363,3769.323167,4139.619753,1667.255209,1483.54325,1233.281695,1225.644515,1271.984908,1338.090647,1683.315501,4709.933783,2816.457366,5162.700761
004BVL-E,AXS,Axis Capital Holdings Limited,Financials,Insurance,UNITED STATES,SHARE,Equity,NA,NA,7.041,633.568,1557.777,2205.356,2788.398,3078.561,3226.424,2810.484,3754.097362,4032.660879,4173.912191,4234.254968,5437.821637,5221.755683,5400.830744,4020.938,4179.569111,5161.584
000D2Z-E,BC,Brunswick Corporation,Consumer Discretionary,Leisure Products,UNITED STATES,SHARE,Equity,4283.8,3811.9,3370.8,3711.9,4128.7,5229.3,5606.9,5665,5671.2,4708.7,1122.280339,1661.413387,1609.091775,2604.311382,4189.01888,4764.822006,4598.682705,4153.9,4842.242042,5159.2
05HZQY-E,449123,Kingspan Group Plc,Industrials,Building Products,IRELAND,SHARE,Equity,540.3240755,610.1688392,741.5619055,697.4340083,885.9165208,1190.258632,1544.477309,1834.061273,2550.432372,2447.566708,1431.308787,1672.979111,1378.096151,1848.130594,3045.39324,2978.917721,4673.786931,3438.614127,7842.894866,5158.455794
0613D9-E,610990,"Wuliangye Yibin Co., Ltd. Class A",Consumer Staples,Beverages,CHINA,SHARE,Equity; some share ownership restricted to domestic residents,371.3651461,451.6690965,522.6357353,601.6924174,687.2708113,691.8881338,692.6442885,859.6391384,905.050379,1080.731854,17603.67742,19948.45438,19781.96776,17199.83657,9819.263907,13154.94619,15947.08306,3402.185444,46563.54628,5156.661983
05HXBS-E,628397,PT Indofood Sukses Makmur Tbk,Consumer Staples,Food Products,INDONESIA,SHARE,Equity,1472.805242,1511.574966,1427.676652,1767.983063,2085.402317,2004.06677,1931.684986,2394.069449,3047.592508,4018.7019,3317.776639,4750.785314,4454.365436,5329.752614,4761.775691,4785.456118,3296.24254,5011.837917,4934.641355,5155.289525
000XNL-E,TEX,Terex Corporation,Industrials,Machinery,UNITED STATES,SHARE,Equity,1856.6,2068.7,1812.5,2816.5,3909.8,5019.8,6156.5,7647.6,9137.7,9889.6,2141.460912,3380.256147,1482.046984,3106.155067,4677.686251,3022.191952,2005.07995,4443.1,4055.302029,5125
06GSPR-E,B16FPG,Embraer S.A.,Industrials,Aerospace & Defense,BRAZIL,SHARE,Equity,1853.128183,2786.77564,2925.344794,2647.244794,2137.92745,3497.932025,3754.095492,3835.253508,5132.631536,6402.713219,4039.595456,5263.546767,4668.472819,5225.748496,5928.741548,6807.977382,5650.461883,6149.422762,4464.532369,5120.409423
061X0S-E,620953,Chongqing Department Store Co. Ltd. Class A,Consumer Discretionary,Multiline Retail,CHINA,SHARE,Equity; some share ownership restricted to domestic residents,208.9945405,245.9519377,284.9190527,373.2147868,363.7219628,380.4027229,448.0839872,617.7133258,710.2583209,905.9811716,1199.736362,2491.177091,1893.327545,1532.423897,1462.559798,1637.515547,2027.75921,5063.667196,1564.435378,5116.436026
002HW9-E,NI,NiSource Inc,Utilities,Multi-Utilities,UNITED STATES,SHARE,Equity,3144.576,6030.7,9458.7,6492.3,6222.6,6661.5,7895.8,7490,7939.8,8874.2,4241.112007,4903.751949,6693.25258,7709.801882,10301.14038,13391.99394,6217.271088,4492.5,8645.502169,5114.5
061NRW-E,654876,"Jiangsu Zhongtian Technology Co., Ltd. Class A",Industrials,Electrical Equipment,CHINA,SHARE,Equity; some share ownership restricted to domestic residents,27.18282956,36.62080003,65.09881445,49.96599827,37.25226796,72.2978167,87.59580461,142.0952641,260.4839849,410.5780935,1163.950581,1501.854826,993.7132754,892.1782523,1270.781863,2140.231065,3682.805021,3164.034914,6563.428893,5111.822152
000XLW-E,TDS,"Telephone and Data Systems, Inc.",Communication Services,Wireless Telecommunication Services,UNITED STATES,SHARE,Equity,1963.098,2326.856,2588.542,2985.366,3445.216,3720.389,3952.978,4364.518,4828.984,5092.019,3206.798258,3336.7635,2409.897734,2248.427645,2612.39058,2542.902241,2629.310647,5155,2878.328592,5109
05J269-E,9956,"Valor Holdings Co., Ltd.",Consumer Staples,Food & Staples Retailing,JAPAN,SHARE,Equity,971.6992002,1041.990142,1121.305324,1373.488963,1652.521277,1866.393469,2255.687453,2464.855647,2782.642173,3344.054509,406.7217351,455.1611903,819.2884036,827.0929056,696.945138,943.9091777,1249.837053,4806.925579,1231.344066,5103.311072
05HWD2-E,7741,HOYA CORPORATION,Health Care,Health Care Equipment & Supplies,JAPAN,SHARE,Equity,1805.935053,2141.384829,1882.739539,2020.473908,2402.149211,2867.006326,3041.167087,3336.674904,4214.142027,4515.802396,11495.15953,10577.07349,9374.294397,8507.648492,12093.80826,14578.07953,17237.72273,4422.735379,19271.41181,5102.228964
05J3LV-E,593240,Bechtle AG,Information Technology,IT Services,GERMANY,SHARE,Equity,364.9250991,449.9473645,573.90363,708.8430673,894.9723997,1351.824108,1463.563695,1531.517793,1893.693357,2094.559342,566.1380258,816.7222005,714.242125,848.5881423,1431.366198,1676.621145,2008.851098,3422.108558,3506.143669,5100.433341
05HWWF-E,2002,Nisshin Seifun Group Inc.,Consumer Staples,Food Products,JAPAN,SHARE,Equity,3617.805779,3643.732649,3178.429902,3300.389858,3841.81219,3872.224301,3722.599912,3577.003633,3778.641631,4639.85438,3393.614418,3197.497676,3050.202459,3136.011541,2861.528395,2970.088237,5027.30052,4913.216692,6149.298932,5098.017761
05HXL2-E,B58ZLT,Rostelecom PJSC,Communication Services,Diversified Telecommunication Services,RUSSIA,SHARE,Equity,920.9641418,885.0044844,900.2017056,896.3712042,1039.623285,1295.600866,1447.434049,2265.405861,2526.478589,2678.234687,4081.224205,4354.209798,14665.30478,12319.69748,9567.844811,4101.88587,3390.552842,4439.79691,3061.636541,5097.49373
000Z2J-E,YRCW,YRC Worldwide Inc.,Industrials,Road & Rail,UNITED STATES,SHARE,Equity,3226.847,3588.14,3276.651,2624.148,3068.616,6767.5,8741.557,9918.69,9621.3,8940.401,50.53832677,176.8748424,68.26459305,57.59099722,189.8714749,702.9923998,462.494906,4697.5,481.9888662,5092
002QWZ-E,EQIX,"Equinix, Inc.",Real Estate,Equity Real Estate Investment Trusts (REITs),UNITED STATES,SHARE,Equity,0.0371,13.016,63.414,77.188,117.942,163.671,221.057,286.915,419.442,704.68,4141.12397,3737.472496,4807.374057,10026.47485,8832.928574,12454.73195,18110.73545,3611.989,35457.07579,5086.954
05HRFT-E,BZBWTJ,HORNBACH Holding AG & Co. KGaA,Consumer Discretionary,Specialty Retail,GERMANY,SHARE,Equity,1253.273191,1231.607843,1320.447214,1663.922062,2386.374374,2772.647354,2902.634564,3235.175666,3655.703679,3944.057804,395.0153775,533.9368886,540.0303805,555.2045969,645.6522315,687.9860171,1064.574008,4337.723523,1422.131378,5084.616015
05HXSS-E,1942,"Kandenko Co., Ltd.",Industrials,Construction & Engineering,JAPAN,SHARE,Equity,4610.94883,4525.888934,4001.604778,3569.621761,3770.237006,4008.83347,3860.598651,3871.71575,4100.194271,4710.773895,1290.012143,1379.472826,995.2242056,921.2037398,1158.2321,1184.866249,1389.124366,4349.00573,2161.313575,5081.849265
05HXGL-E,582743,Bekaert SA,Materials,Metals & Mining,BELGIUM,SHARE,Equity,1877.867773,1617.427738,1606.589686,1757.203471,2030.861916,2164.031952,2377.759218,2522.434551,2975.256907,3895.672129,3087.639204,6901.092902,1929.71303,1730.427269,2128.715917,1916.277277,1853.948002,4109.762799,2642.149746,5079.140038
05KM3S-E,656039,NAVER Corp.,Communication Services,Interactive Media & Services,SOUTH KOREA,SHARE,Equity,NA,7.817180884,18.78823102,59.65957765,139.5903274,228.7325396,404.7861723,675.7231069,1095.612965,1253.503751,7935.352134,9626.38854,8815.056719,10204.78629,22613.33327,21352.3432,18497.66995,3467.21706,26787.66126,5076.613391
05J5GT-E,649932,"Kumho Petrochemical Co., Ltd.",Materials,Chemicals,SOUTH KOREA,SHARE,Equity,3848.373272,4927.676781,5687.441483,6171.121019,6121.44012,6970.46488,10269.4049,12627.7808,6314.706744,6532.703917,450.8597114,2025.174069,4429.981175,3713.923744,2748.400332,2234.177204,1353.773107,3422.229484,2831.754853,5074.801585
000TSV-E,PL,Protective Life Corporation,#NAME?,#NAME?,UNITED STATES,SHARE,Equity,1533.882,1733.967,1614.217,1920.678,1979.825,1988.575,2121.004,2679.133,3051.685,2505.564,1416.348965,2282.168823,1868.238596,2261.821177,3980.254908,5522.479073,NA,4501.635,NA,5067.447
062TV0-E,600401,AVIC Aircraft Co. Ltd. Class A,Industrials,Aerospace & Defense,CHINA,SHARE,Equity; some share ownership restricted to domestic residents,70.18650249,96.29373183,111.0965303,122.8774474,109.425781,121.6188188,144.0742859,223.3975976,266.4215318,1331.554725,5548.965077,4564.439552,2857.882076,3543.954895,4182.028403,8101.809536,10561.06621,3921.429593,7180.960087,5044.920973
